"Air safety","Subject Category","HE Health and Safety"
"Air safety","Subject Category","TR Transport"
"Air taxi","Use","Air transport"
"Air taxi","Subject Category","TR Transport"
"Air temperature","French","Température de l'air"
"Air temperature","Used For","Atmospheric temperature"
"Air temperature","Broader Term","Temperature"
"Air temperature","Related Term","Global warming"
"Air temperature","Related Term","Greenhouse effect"
"Air temperature","Related Term","Weather"
"Air temperature","Subject Category","NE Nature and Environment"
"Air traffic","Use","Air transport"
"Air traffic","Subject Category","TR Transport"
"Air transport","French","Transport aérien"
"Air transport","History note","Before May 2007, ""Air transport"" is not used for transportation of passengers."
"Air transport","Scope Note","Transport of goods and passengers by air."
"Air transport","Used For","Air taxi"
"Air transport","Used For","Air traffic"
"Air transport","Used For","Air transportation"
"Air transport","Used For","Helicopter transportation"
"Air transport","Broader Term","Transport"
"Air transport","Related Term","Air safety"
"Air transport","Related Term","Air transport industry"
"Air transport","Related Term","Aircraft"
"Air transport","Related Term","Airlines"
"Air transport","Related Term","Airports"
"Air transport","Related Term","Aviation"
"Air transport","Subject Category","TR Transport"
"Air transport industry","French","Industrie du transport aérien"
"Air transport industry","Used For","Air transportation industry"
"Air transport industry","Used For","Airline industry"
"Air transport industry","Broader Term","Transport industry"
"Air transport industry","Related Term","Air transport"
"Air transport industry","Related Term","Airlines"
"Air transport industry","Related Term","Aviation industry"
"Air transport industry","Subject Category","EC Economics and Industry"
"Air transport industry","Subject Category","TR Transport"
"Air transportation","Use","Air transport"
"Air transportation","Subject Category","TR Transport"
"Air transportation industry","Use","Air transport industry"
"Air transportation industry","Subject Category","EC Economics and Industry"
"Air transportation industry","Subject Category","TR Transport"
"Airborne emissions","Use","Atmospheric emissions"
"Airborne emissions","Subject Category","NE Nature and Environment"
"Aircraft","French","Aéronef"
"Aircraft","Used For","Wings (Aircraft)"
"Aircraft","Broader Term","Vehicles"
"Aircraft","Narrower Term","Airplanes"
"Aircraft","Narrower Term","Civilian aircraft"
"Aircraft","Narrower Term","Helicopters"
"Aircraft","Narrower Term","Military aircraft"
"Aircraft","Related Term","Air transport"
"Aircraft","Related Term","Aircraft accidents"
"Aircraft","Related Term","Aircraft anti-icing"
"Aircraft","Related Term","Aircraft de-icing"
"Aircraft","Related Term","Aviation"
"Aircraft","Related Term","Aviation industry"
"Aircraft","Subject Category","TR Transport"
"Aircraft accidents","French","Accident d'aviation"
"Aircraft accidents","Used For","Air disasters"
"Aircraft accidents","Used For","Airplane accidents"
"Aircraft accidents","Used For","Airplane crashes"
"Aircraft accidents","Used For","Aviation accidents"
"Aircraft accidents","Used For","Flying accidents"
"Aircraft accidents","Used For","Plane crashes"
"Aircraft accidents","Broader Term","Accidents"
"Aircraft accidents","Related Term","Air safety"
"Aircraft accidents","Related Term","Aircraft"
"Aircraft accidents","Subject Category","HE Health and Safety"
"Aircraft accidents","Subject Category","TR Transport"
"Aircraft anti-icing","French","Antigivrage des aéronefs"
"Aircraft anti-icing","Scope Note","Procedure to prevent the formation of frost or ice and the accumulation of snow on surfaces of an aircraft. For the procedure by which frost, ice or snow is removed from surfaces of an aircraft, use ""Aircraft de-icing""."
"Aircraft anti-icing","Used For","Airplane anti-icing"
"Aircraft anti-icing","Used For","Anti-icing of aircraft"
"Aircraft anti-icing","Used For","Wing anti-icing"
"Aircraft anti-icing","Related Term","Aircraft"
"Aircraft anti-icing","Related Term","Aircraft de-icing"
"Aircraft anti-icing","Related Term","Ice"
"Aircraft anti-icing","Related Term","Safety measures"
"Aircraft anti-icing","Subject Category","HE Health and Safety"
"Aircraft anti-icing","Subject Category","TR Transport"
"Aircraft de-icing","French","Dégivrage des aéronefs"
"Aircraft de-icing","Scope Note","Procedure by which frost, ice or snow is removed from surfaces of an aircraft. For the procedure to prevent the formation of frost or ice and the accumulation of snow on surfaces of an aircraft, use ""Aircraft anti-icing""."
"Aircraft de-icing","Used For","Airplane de-icing"
"Aircraft de-icing","Used For","De-icing of aircraft"
"Aircraft de-icing","Used For","Plane de-icing"
"Aircraft de-icing","Used For","Wing de-icing"
"Aircraft de-icing","Related Term","Aircraft"
"Aircraft de-icing","Related Term","Aircraft anti-icing"
"Aircraft de-icing","Related Term","Ice"
"Aircraft de-icing","Related Term","Safety measures"
"Aircraft de-icing","Subject Category","HE Health and Safety"
"Aircraft de-icing","Subject Category","TR Transport"
"Aircraft industry","Use","Aviation industry"
"Aircraft industry","Subject Category","EC Economics and Industry"
"Aircraft manufacturing industry","Use","Aviation industry"
"Aircraft manufacturing industry","Subject Category","EC Economics and Industry"
"Airline industry","Use","Air transport industry"
"Airline industry","Subject Category","EC Economics and Industry"
"Airline industry","Subject Category","TR Transport"
"Airlines","French","Compagnie aérienne"
"Airlines","Used For","Air carriers"
"Airlines","Related Term","Air transport"
"Airlines","Related Term","Air transport industry"
"Airlines","Subject Category","EC Economics and Industry"
"Airlines","Subject Category","TR Transport"
"Airplane accidents","Use","Aircraft accidents"
"Airplane accidents","Subject Category","HE Health and Safety"
"Airplane accidents","Subject Category","TR Transport"
"Airplane anti-icing","Use","Aircraft anti-icing"
"Airplane anti-icing","Subject Category","HE Health and Safety"
"Airplane anti-icing","Subject Category","TR Transport"
"Airplane crashes","Use","Aircraft accidents"
"Airplane crashes","Subject Category","HE Health and Safety"
"Airplane crashes","Subject Category","TR Transport"
"Airplane de-icing","Use","Aircraft de-icing"
"Airplane de-icing","Subject Category","HE Health and Safety"
"Airplane de-icing","Subject Category","TR Transport"
"Airplanes","French","Avion"
"Airplanes","Used For","Planes"
"Airplanes","Broader Term","Aircraft"
"Airplanes","Subject Category","TR Transport"
"Airport administrations","Use","Airport authorities"
"Airport administrations","Subject Category","TR Transport"
"Airport authorities","French","Administration aéroportuaire"
"Airport authorities","Scope Note","Organizations responsible for managing an airport."
"Airport authorities","Used For","Airport administrations"
"Airport authorities","Related Term","Airports"
"Airport authorities","Subject Category","TR Transport"
"Airport safety","Use","Air safety"
"Airport safety","Subject Category","HE Health and Safety"
"Airport safety","Subject Category","TR Transport"
"Airports","French","Aéroport"
"Airports","Scope Note","Land maintained for the landing and take off of aircrafts, including all the technical and commercial installations necessary for air transport operations."
"Airports","Used For","Aerodromes"
"Airports","Used For","Heliports"
"Airports","Related Term","Air transport"
"Airports","Related Term","Airport authorities"
"Airports","Subject Category","TR Transport"
"Airworthiness","Use","Air safety"
"Airworthiness","Subject Category","HE Health and Safety"
"Airworthiness","Subject Category","TR Transport"
"Alcohol abuse","Use","Alcoholism"
"Alcohol abuse","Subject Category","HE Health and Safety"
"Alcohol addiction","Use","Alcoholism"
"Alcohol addiction","Subject Category","HE Health and Safety"
"Alcohol beverages","Use","Alcoholic beverages"
"Alcohol beverages","Subject Category","EC Economics and Industry"
"Alcohol consumption","French","Consommation d'alcool"
"Alcohol consumption","Used For","Alcohol drinking"
"Alcohol consumption","Used For","Alcohol use"
"Alcohol consumption","Used For","Alcoholic beverage consumption"
"Alcohol consumption","Related Term","Alcohol education"
"Alcohol consumption","Related Term","Alcoholic beverages"
"Alcohol consumption","Related Term","Alcoholism"
"Alcohol consumption","Subject Category","SO Society and Culture"
"Alcohol drinking","Use","Alcohol consumption"
"Alcohol drinking","Subject Category","SO Society and Culture"
"Alcohol education","French","Prévention de l'alcoolisme"
"Alcohol education","Broader Term","Education"
"Alcohol education","Related Term","Alcohol consumption"
"Alcohol education","Related Term","Alcoholism"
"Alcohol education","Subject Category","ET Education and Training"
"Alcohol education","Subject Category","HE Health and Safety"
"Alcohol use","Use","Alcohol consumption"
"Alcohol use","Subject Category","SO Society and Culture"
"Alcoholic beverage consumption","Use","Alcohol consumption"
"Alcoholic beverage consumption","Subject Category","SO Society and Culture"
"Alcoholic beverages","French","Boisson alcoolisée"
"Alcoholic beverages","Used For","Alcohol beverages"
"Alcoholic beverages","Used For","Alcoholic drinks"
"Alcoholic beverages","Used For","Fermented beverages"
"Alcoholic beverages","Used For","Spirituous beverages"
"Alcoholic beverages","Broader Term","Beverages"
"Alcoholic beverages","Narrower Term","Beer"
"Alcoholic beverages","Narrower Term","Wine"
"Alcoholic beverages","Related Term","Alcohol consumption"
"Alcoholic beverages","Subject Category","EC Economics and Industry"
"Alcoholic drinks","Use","Alcoholic beverages"
"Alcoholic drinks","Subject Category","EC Economics and Industry"
"Alcoholism","French","Alcoolisme"
"Alcoholism","Used For","Alcohol abuse"
"Alcoholism","Used For","Alcohol addiction"
"Alcoholism","Used For","Substance abuse"
"Alcoholism","Broader Term","Addiction"
"Alcoholism","Related Term","Alcohol consumption"
